"id","time","username","sensor","value1","value2","value3"
44090,"2015-06-17 16:26:12","0AYLJ4X3T7","1",0.5554548,2.7389667,9.155427
44094,"2015-06-17 16:26:12","0AYLJ4X3T7","1",0.51714754,2.815581,8.983045
44098,"2015-06-17 16:26:12","0AYLJ4X3T7","1",0.22984336,2.9879637,9.040505
44103,"2015-06-17 16:26:13","0AYLJ4X3T7","1",0.38307226,2.96881,8.963891
44107,"2015-06-17 16:26:13","0AYLJ4X3T7","1",0.40222588,2.96881,8.90643
44111,"2015-06-17 16:26:13","0AYLJ4X3T7","1",0.38307226,3.0262709,8.925584
44115,"2015-06-17 16:26:13","0AYLJ4X3T7","1",0.4213795,3.0262709,9.002198
44119,"2015-06-17 16:26:13","0AYLJ4X3T7","1",0.45968673,3.1603463,9.002198
44124,"2015-06-17 16:26:14","0AYLJ4X3T7","1",0.5746084,3.1411927,8.887277
44128,"2015-06-17 16:26:14","0AYLJ4X3T7","1",0.63206923,3.2561142,8.90643
44132,"2015-06-17 16:26:14","0AYLJ4X3T7","1",0.842759,3.2944214,8.868123
44136,"2015-06-17 16:26:14","0AYLJ4X3T7","1",0.6512229,3.4093432,8.810662
44140,"2015-06-17 16:26:14","0AYLJ4X3T7","1",0.7469909,3.2752678,8.90643
44145,"2015-06-17 16:26:15","0AYLJ4X3T7","1",0.7086837,3.217807,9.002198
44149,"2015-06-17 16:26:15","0AYLJ4X3T7","1",0.8810662,3.1411927,8.90643
44153,"2015-06-17 16:26:15","0AYLJ4X3T7","1",0.7469909,3.0071173,9.002198
44157,"2015-06-17 16:26:15","0AYLJ4X3T7","1",0.8619126,2.834735,9.002198
44159,"2015-06-17 16:26:15","0AYLJ4X3T7","1",0.8619126,2.9113493,9.021352
44163,"2015-06-17 16:26:16","0AYLJ4X3T7","1",0.842759,2.873042,8.963891
44167,"2015-06-17 16:26:16","0AYLJ4X3T7","1",0.7469909,2.8538885,9.059659
44171,"2015-06-17 16:26:16","0AYLJ4X3T7","1",0.7469909,2.834735,9.040505
44175,"2015-06-17 16:26:16","0AYLJ4X3T7","1",0.78529817,2.7964275,9.078813
44179,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.78529817,2.7964275,9.11712
44183,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.842759,2.834735,8.963891
44187,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.82360536,2.8538885,9.021352
44191,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.80445176,2.8538885,8.983045
44195,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.7086837,2.834735,9.155427
44199,"2015-06-17 16:26:17","0AYLJ4X3T7","1",0.59376204,2.8921957,9.097966
44205,"2015-06-17 16:26:18","0AYLJ4X3T7","1",0.7086837,2.834735,9.078813
44209,"2015-06-17 16:26:18","0AYLJ4X3T7","1",0.91937345,2.719813,9.097966
44213,"2015-06-17 16:26:18","0AYLJ4X3T7","1",0.8619126,2.7389667,9.136273
