"id","time","username","sensor","value1","value2","value3"
68072,"2015-06-18 13:58:54","YJLDC76AR6","1",0.4405331,3.3518825,8.791509
68081,"2015-06-18 13:58:59","YJLDC76AR6","1",0.6895301,2.1260512,9.270349
68091,"2015-06-18 13:59:04","YJLDC76AR6","1",-2.27928,2.1260512,7.8146744
68101,"2015-06-18 13:59:09","YJLDC76AR6","1",1.8195933,4.596867,9.634268
68110,"2015-06-18 13:59:14","YJLDC76AR6","1",-0.15322891,4.960786,8.523358
68120,"2015-06-18 13:59:19","YJLDC76AR6","1",0.24899697,5.056554,8.063671
68127,"2015-06-18 13:59:24","YJLDC76AR6","1",1.4939818,2.6048915,9.212888
68138,"2015-06-18 13:59:30","YJLDC76AR6","1",1.1300632,2.9879637,7.9870567
68149,"2015-06-18 13:59:35","YJLDC76AR6","1",2.183512,2.7581203,9.346964
68159,"2015-06-18 13:59:40","YJLDC76AR6","1",0.2681506,7.2592196,5.9759274
