"id","time","username","sensor","value1","value2","value3"
71384,"2015-06-18 15:28:23","YJLDC76AR6","1",1.340753,4.2904096,8.408437
71389,"2015-06-18 15:28:29","YJLDC76AR6","1",1.091756,4.5202527,8.350976
71394,"2015-06-18 15:28:34","YJLDC76AR6","1",1.3599066,4.156334,8.7532015
71399,"2015-06-18 15:28:39","YJLDC76AR6","1",1.6089035,2.7964275,8.983045
71403,"2015-06-18 15:28:44","YJLDC76AR6","1",1.4556746,2.815581,9.040505
71407,"2015-06-18 15:28:49","YJLDC76AR6","1",1.3982137,2.8538885,9.136273
71412,"2015-06-18 15:28:54","YJLDC76AR6","1",1.091756,3.1028855,9.059659
71417,"2015-06-18 15:28:59","YJLDC76AR6","1",0.8810662,3.371036,8.42759
71421,"2015-06-18 15:29:05","YJLDC76AR6","1",0.30645782,3.2561142,8.772355
71425,"2015-06-18 15:29:10","YJLDC76AR6","1",0.30645782,3.217807,8.944737
71430,"2015-06-18 15:29:15","YJLDC76AR6","1",1.6280571,3.7349546,8.848969
71434,"2015-06-18 15:29:20","YJLDC76AR6","1",3.1411927,3.9264908,8.255207
71439,"2015-06-18 15:29:25","YJLDC76AR6","1",3.1028855,4.596867,7.201759
71444,"2015-06-18 15:29:31","YJLDC76AR6","1",2.2984335,4.960786,6.6846113
71449,"2015-06-18 15:29:36","YJLDC76AR6","1",1.5514427,4.213795,9.902418
71454,"2015-06-18 15:29:41","YJLDC76AR6","1",2.873042,4.8267107,7.833828
71459,"2015-06-18 15:29:46","YJLDC76AR6","1",2.4133554,4.711789,8.101978
71464,"2015-06-18 15:29:51","YJLDC76AR6","1",2.6240451,4.3861775,8.159439
71468,"2015-06-18 15:29:57","YJLDC76AR6","1",2.719813,4.1371803,8.293514
71473,"2015-06-18 15:30:02","YJLDC76AR6","1",2.7964275,4.1180267,8.255207
71478,"2015-06-18 15:30:07","YJLDC76AR6","1",2.9496565,3.9839516,8.42759
71483,"2015-06-18 15:30:12","YJLDC76AR6","1",2.7964275,3.8881836,8.504205
71488,"2015-06-18 15:30:17","YJLDC76AR6","1",0.9768343,4.6160207,8.695741
71493,"2015-06-18 15:30:22","YJLDC76AR6","1",1.5131354,4.003105,8.714894
71498,"2015-06-18 15:30:27","YJLDC76AR6","1",0.5746084,5.056554,7.8529816
71503,"2015-06-18 15:30:32","YJLDC76AR6","1",2.3942018,4.462792,8.025364
71508,"2015-06-18 15:30:38","YJLDC76AR6","1",1.1300632,4.5777135,8.312668
71512,"2015-06-18 15:30:43","YJLDC76AR6","1",0.7086837,3.9456444,8.772355
71517,"2015-06-18 15:30:48","YJLDC76AR6","1",0.5746084,4.0222588,8.810662
71522,"2015-06-18 15:30:53","YJLDC76AR6","1",0.842759,3.4859576,8.810662
71527,"2015-06-18 15:30:58","YJLDC76AR6","1",1.0151415,2.566584,8.6574335
71532,"2015-06-18 15:31:03","YJLDC76AR6","1",2.4516625,4.5202527,8.121132
71537,"2015-06-18 15:31:09","YJLDC76AR6","1",1.2066777,1.2066777,10.055647
71543,"2015-06-18 15:31:14","YJLDC76AR6","1",2.1260512,2.719813,9.481039
71548,"2015-06-18 15:31:19","YJLDC76AR6","1",1.6280571,3.715801,8.7532015
71553,"2015-06-18 15:31:24","YJLDC76AR6","1",1.3024458,3.1411927,8.925584
71558,"2015-06-18 15:31:29","YJLDC76AR6","1",0.90021986,3.122039,9.078813
71563,"2015-06-18 15:31:35","YJLDC76AR6","1",1.5514427,2.432509,9.212888
71568,"2015-06-18 15:31:40","YJLDC76AR6","1",0.7469909,2.719813,9.442732
71573,"2015-06-18 15:31:45","YJLDC76AR6","1",1.0342951,2.1068976,9.346964
71578,"2015-06-18 15:31:50","YJLDC76AR6","1",0.9768343,2.5091233,9.232041
71583,"2015-06-18 15:31:55","YJLDC76AR6","1",0.9959879,2.5091233,9.212888
71587,"2015-06-18 15:32:00","YJLDC76AR6","1",0.5746084,2.7389667,9.078813
71592,"2015-06-18 15:32:05","YJLDC76AR6","1",0.93852705,2.7581203,9.040505
71597,"2015-06-18 15:32:10","YJLDC76AR6","1",1.0151415,2.528277,9.251195
71602,"2015-06-18 15:32:15","YJLDC76AR6","1",1.1875241,2.681506,9.174581
71607,"2015-06-18 15:32:21","YJLDC76AR6","1",-0.19153613,3.0454245,10.496181
71612,"2015-06-18 15:32:26","YJLDC76AR6","1",0.095768064,4.175488,7.9104424
71617,"2015-06-18 15:32:31","YJLDC76AR6","1",-0.076614454,4.807557,8.293514
71622,"2015-06-18 15:32:36","YJLDC76AR6","1",0.80445176,3.9456444,8.619126
71627,"2015-06-18 15:32:41","YJLDC76AR6","1",1.2449849,3.5434184,8.944737
71632,"2015-06-18 15:32:47","YJLDC76AR6","1",0.7086837,3.7349546,8.619126
71638,"2015-06-18 15:32:52","YJLDC76AR6","1",0.22984336,3.6774938,8.772355
71643,"2015-06-18 15:32:57","YJLDC76AR6","1",0.9576807,3.5242648,8.868123
71648,"2015-06-18 15:33:02","YJLDC76AR6","1",-0.019153614,3.7541082,8.887277
71653,"2015-06-18 15:33:08","YJLDC76AR6","1",-0.1340753,3.6391866,8.714894
71658,"2015-06-18 15:33:13","YJLDC76AR6","1",0.5363012,3.5434184,8.810662
71664,"2015-06-18 15:34:25","YJLDC76AR6","1",1.1109096,3.217807,9.059659
71670,"2015-06-18 15:34:31","YJLDC76AR6","1",0.9768343,5.1140146,7.929596
71675,"2015-06-18 15:34:36","YJLDC76AR6","1",0.5746084,4.213795,8.2169
71680,"2015-06-18 15:34:41","YJLDC76AR6","1",0.7469909,4.4819455,8.255207
71685,"2015-06-18 15:34:46","YJLDC76AR6","1",1.0342951,4.4244847,8.37013
71690,"2015-06-18 15:34:51","YJLDC76AR6","1",0.82360536,4.9224787,8.255207
71695,"2015-06-18 15:34:56","YJLDC76AR6","1",0.78529817,4.865018,8.121132
71699,"2015-06-18 15:35:01","YJLDC76AR6","1",1.1683705,4.865018,8.159439
71704,"2015-06-18 15:35:06","YJLDC76AR6","1",1.0726024,4.5777135,8.121132
71709,"2015-06-18 15:35:12","YJLDC76AR6","1",1.0726024,4.6351743,8.255207
71714,"2015-06-18 15:35:17","YJLDC76AR6","1",0.93852705,4.7500963,8.159439
71718,"2015-06-18 15:35:22","YJLDC76AR6","1",0.8810662,4.807557,8.063671
71724,"2015-06-18 15:35:27","YJLDC76AR6","1",0.9768343,5.0182467,8.0445175
71727,"2015-06-18 15:35:32","YJLDC76AR6","1",0.7661445,5.1906295,7.9487495
71732,"2015-06-18 15:35:37","YJLDC76AR6","1",0.6703765,5.2480903,7.8146744
71736,"2015-06-18 15:35:42","YJLDC76AR6","1",0.7278373,5.2289367,7.603985
71741,"2015-06-18 15:35:47","YJLDC76AR6","1",0.6512229,4.9416323,8.389283
71746,"2015-06-18 15:35:52","YJLDC76AR6","1",0.7469909,4.7500963,8.101978
71750,"2015-06-18 15:35:57","YJLDC76AR6","1",0.6703765,4.7884035,8.121132
71754,"2015-06-18 15:36:02","YJLDC76AR6","1",0.5746084,4.76925,8.121132
71758,"2015-06-18 15:36:07","YJLDC76AR6","1",0.51714754,4.807557,8.063671
71762,"2015-06-18 15:36:13","YJLDC76AR6","1",0.63206923,4.76925,8.121132
71767,"2015-06-18 15:36:18","YJLDC76AR6","1",0.59376204,4.807557,8.159439
71772,"2015-06-18 15:36:23","YJLDC76AR6","1",0.47884035,4.8841715,8.1402855
71777,"2015-06-18 15:36:28","YJLDC76AR6","1",0.5746084,4.76925,8.1402855
71782,"2015-06-18 15:36:33","YJLDC76AR6","1",0.59376204,4.5394063,8.312668
71786,"2015-06-18 15:36:38","YJLDC76AR6","1",0.5746084,4.3478703,8.389283
71790,"2015-06-18 15:36:44","YJLDC76AR6","1",0.63206923,4.3861775,8.331821
71795,"2015-06-18 15:36:49","YJLDC76AR6","1",0.7086837,4.596867,8.255207
71799,"2015-06-18 15:36:54","YJLDC76AR6","1",0.91937345,4.271256,8.446744
71803,"2015-06-18 15:36:59","YJLDC76AR6","1",0.78529817,4.2904096,8.408437
71808,"2015-06-18 15:37:04","YJLDC76AR6","1",0.6703765,4.807557,8.1402855
71813,"2015-06-18 15:37:09","YJLDC76AR6","1",0.7086837,5.1906295,7.9870567
71816,"2015-06-18 15:37:14","YJLDC76AR6","1",0.7661445,5.171476,7.929596
71821,"2015-06-18 15:37:19","YJLDC76AR6","1",0.80445176,5.056554,7.929596
71826,"2015-06-18 15:37:25","YJLDC76AR6","1",0.7469909,5.1523223,7.9104424
71831,"2015-06-18 15:37:30","YJLDC76AR6","1",0.8810662,5.0182467,7.8912888
71836,"2015-06-18 15:37:35","YJLDC76AR6","1",0.7278373,5.133168,7.9870567
71839,"2015-06-18 15:37:40","YJLDC76AR6","1",0.80445176,5.2863975,7.872135
71843,"2015-06-18 15:37:45","YJLDC76AR6","1",0.9768343,5.0757074,7.795521
71847,"2015-06-18 15:37:50","YJLDC76AR6","1",0.91937345,5.209783,7.929596
71852,"2015-06-18 15:37:55","YJLDC76AR6","1",1.4939818,4.807557,7.8912888
71856,"2015-06-18 15:38:00","YJLDC76AR6","1",1.091756,5.094861,7.872135
71860,"2015-06-18 15:38:05","YJLDC76AR6","1",1.0151415,5.0757074,7.9104424
71864,"2015-06-18 15:38:11","YJLDC76AR6","1",1.0151415,5.133168,7.795521
